id,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
25144,3853,3944,117961,118343,118514,118784,118785,290919,118786,1
25145,33147,125466,117902,117903,120171,120990,262257,118398,120992,1
25146,4667,1482,117961,117962,118450,118841,128747,118643,118843,1
25147,77359,14731,117961,118446,118447,118321,117906,290919,118322,1
25148,26432,18894,120864,120865,120694,118636,159723,118638,118639,1
25149,710,3697,117961,118327,118933,126293,162849,4673,126295,1
25150,35867,5043,117961,118300,118458,118523,129545,118331,118525,1
25151,75078,5235,120864,121013,121961,125171,174005,118424,125173,1
25152,17308,3979,117961,118343,120347,119433,133686,118424,119435,1
25153,4675,8008,118555,118178,118320,117905,117906,290919,117908,1
25154,34583,3032,118212,118213,123201,117905,125206,290919,117908,1
25155,30583,32884,118573,118574,117945,117946,129731,292795,117948,1
25156,17278,23262,118595,118596,81476,118834,140185,118424,118836,1
25157,5664,2683,122880,122974,119796,122129,296249,121916,122131,1
25158,20292,27897,118106,118107,117884,117885,117913,117887,117888,1
25159,17183,4584,117961,118300,120297,118321,240983,290919,118322,1
25160,22863,46254,117961,118327,126310,118641,306399,118643,118644,1
25161,45349,14277,118126,118237,117878,120647,255464,118398,120649,1
25162,33115,27619,117961,118413,118414,118321,153318,290919,118322,1
25163,73580,5540,117961,118300,123472,118321,117906,290919,118322,0
25164,23497,1411,117902,117903,118437,122129,305057,121916,122131,1
25165,81043,2541,117961,118343,118856,117905,240983,290919,117908,1
25166,39262,56723,118315,118316,118317,118321,117906,290919,118322,1
25167,42093,5659,117961,118300,124725,118321,117906,290919,118322,1
25168,73798,4636,117902,118041,119181,120952,122352,118453,120954,1
25169,933,4219,117961,118300,120312,120313,144958,118424,120315,1
25170,15723,3281,117961,118225,275600,119093,120324,119095,119096,1
25171,25993,123367,117932,117933,117878,118568,152627,19721,118570,1
25172,77445,5244,117961,118343,119598,118321,240983,290919,118322,1
25173,28315,17393,117961,118225,119781,118207,164476,270488,118209,1
25174,33054,4924,117961,118300,120144,118172,223125,249618,118175,1
25175,105792,51235,120864,121013,124133,120344,303717,118424,120346,1
25176,18418,5701,117961,118052,118821,118207,174445,270488,118209,1
25177,7543,6227,117961,118343,120722,118321,117906,290919,118322,1
25178,80724,16541,117961,118225,120551,117905,117906,290919,117908,1
25179,15059,15061,91261,118026,119507,117905,117906,290919,117908,1
25180,25865,6199,117961,118225,120663,118321,117906,290919,118322,1
25181,25569,57757,117961,118343,142038,118321,118448,290919,118322,1
25182,20742,5768,117961,118343,118344,192867,192868,118347,192869,1
25183,44977,53280,118290,118291,118727,118834,202884,118424,118836,1
25184,1017,49598,117961,118327,119995,118784,117906,290919,118786,1
25185,75078,28253,118315,118463,123089,118259,148669,290919,118261,1
25186,15701,2078,118216,118587,117920,128093,139264,119184,128095,0
25187,43604,7424,5110,117954,122672,118777,306530,308574,118779,1
25188,19721,2327,117961,118300,119195,128230,302830,4673,128231,1
25189,37103,16974,117961,118300,119181,118321,118448,290919,118322,1
25190,80178,33,117961,118413,119968,118636,254249,118638,118639,1
25191,16639,25630,117961,118343,120291,118293,118302,118295,118296,1
25192,16333,7504,117961,118300,118783,117905,117906,290919,117908,1
25193,42499,2407,117961,118446,120317,118321,117906,290919,118322,1
25194,1969,61247,117910,117911,117920,119192,169561,119184,119194,1
25195,20364,4710,117961,118343,120709,119997,278014,118131,119998,1
25196,6977,87,117961,118446,118447,118321,117906,290919,118322,1
25197,79092,4272,117961,118343,120666,120516,120517,120518,120519,1
25198,73756,70274,119062,119091,118042,118563,118563,270488,118565,1
25199,35376,27214,117961,118386,118733,118685,279443,308574,118687,1
25200,33147,44038,117902,118041,117904,118028,118368,117887,118030,1
25201,45055,7676,117961,118300,119181,118685,270229,308574,118687,1
25202,27356,22458,117961,117962,120677,307024,306404,118331,118332,1
25203,15714,49063,118555,118178,119107,118995,119108,292795,118997,1
25204,23096,3005,117961,118413,118481,118784,117906,290919,118786,0
25205,80773,16724,118212,118213,120551,117905,240983,290919,117908,1
25206,80721,240,117961,118386,118404,118784,121556,290919,118786,1
25207,73945,17759,117961,118413,122007,118685,120316,308574,118687,1
25208,23497,14889,117961,118300,120722,118321,117906,290919,118322,1
25209,75834,100547,118212,118213,119136,123670,305057,121916,123672,1
25210,74883,22819,117961,118225,119136,120001,239935,118474,120003,1
25211,13878,60180,117916,118011,117941,118568,281735,19721,118570,1
25212,38391,20437,117890,117891,117878,117879,117879,19721,117880,1
25213,45864,28241,119170,119171,118522,129229,200658,119788,129231,1
25214,14354,48701,117926,117927,117884,117879,117886,19721,117880,1
25215,28586,21824,117961,118446,118684,117905,117906,290919,117908,1
25216,41463,71257,118181,118182,117920,117885,117886,117887,117888,1
25217,83168,4659,117961,118225,120663,118784,147114,290919,118786,1
25218,34072,221,117961,118413,120370,118321,117906,290919,118322,1
25219,79092,70130,118595,118596,81476,118826,158101,118424,118828,1
25220,38704,31941,117916,118011,118599,179731,258199,117887,117973,1
25221,33239,1350,117961,118052,120096,118321,117906,290919,118322,0
25222,44920,15422,117961,118386,118867,120097,154656,270488,120099,1
25223,73121,21867,117961,118052,123144,118396,300044,118398,118399,1
25224,28294,2948,118315,118316,225010,118321,117906,290919,118322,1
25225,41378,51243,117961,118300,123055,120344,134311,118424,120346,1
25226,34714,25618,117961,118225,118320,120690,120691,290919,120692,1
25227,42006,17611,117961,118052,118706,120418,249618,249618,120419,1
25228,30926,94005,117902,118041,120323,122849,138522,119095,122850,1
25229,25696,239,117961,118225,118403,118321,117906,290919,118322,1
25230,25406,58466,118602,118603,118008,118568,118568,19721,118570,1
25231,5045,8229,117961,118300,28618,119351,149246,3130,119353,1
25232,15022,2541,117961,118343,118856,117905,117906,290919,117908,1
25233,42093,4936,117961,118343,120126,123615,133686,118424,123617,1
25234,43690,69115,120864,121013,118450,119192,300603,119184,119194,1
25235,17249,5016,117961,118343,121710,120789,250337,118424,120791,1
25236,6725,6833,119596,119597,6725,125687,123685,6725,125689,1
25237,18072,51793,117961,119256,119257,118995,122492,292795,118997,1
25238,973,5240,118887,118888,127284,118912,309291,118424,118914,1
25239,114069,7252,117961,117962,118352,117905,117906,290919,117908,1
25240,79141,17654,117961,121019,118229,118054,118054,117887,118055,1
25241,45624,71401,91261,118026,118202,117905,117906,290919,117908,1
25242,43863,6083,117961,117962,122224,118784,117906,290919,118786,1
25243,16985,771,117961,118300,120722,118321,117906,290919,118322,1
25244,77332,6137,117961,118225,119924,133306,168365,118205,133308,1
25245,27295,4068,117961,118300,118458,118054,310608,117887,118055,1
25246,1020,26401,119691,119692,118635,131795,117906,119695,131797,1
25247,42208,2117,117961,118327,119830,118321,117906,290919,118322,1
25248,28532,26170,117916,117917,117884,117879,117886,19721,117880,0
25249,4675,55805,117961,118343,118856,118784,121926,290919,118786,1
25250,39397,50736,117961,118052,118821,118321,240983,290919,118322,0
25251,19998,3509,118752,119070,118042,118563,118563,270488,118565,1
25252,26971,217,117961,118413,120370,117905,150358,290919,117908,1
25253,25874,23338,117961,118052,122392,118207,174445,270488,118209,1
25254,88489,5140,117961,118343,121710,117905,117906,290919,117908,1
25255,20487,2991,117961,118343,118700,118784,117906,290919,118786,1
25256,1151,46185,118887,118888,118889,118890,206237,118398,118892,1
25257,31825,4034,118887,118888,119031,118293,194065,118295,118296,1
25258,38857,8229,117961,118300,121305,118784,124402,290919,118786,1
25259,45089,3843,117961,118413,120370,118784,237727,290919,118786,1
25260,27348,53280,118290,118291,118727,118834,202884,118424,118836,1
25261,79121,4716,118290,118291,120026,120344,165069,118424,120346,1
25262,3853,3230,117961,118386,121961,120348,249620,118295,120350,1
25263,32270,22504,117961,118300,123055,120344,128788,118424,120346,1
25264,38719,72545,118079,118080,117878,117879,118177,19721,117880,1
25265,42315,4478,117961,118386,118746,117905,240983,290919,117908,1
25266,77300,7703,117943,117944,117945,117946,117947,292795,117948,1
25267,45077,5177,117961,118386,125016,118685,132054,308574,118687,1
25268,14354,11525,117910,117911,117920,118568,129510,19721,118570,1
25269,77659,65834,117983,117984,117878,117879,117879,19721,117880,1
25270,4675,26321,117961,118327,118320,124886,306399,118643,124888,1
25271,44481,3838,117961,118225,119924,118321,118448,290919,118322,0
25272,18418,20412,117890,117891,117878,117879,117879,19721,117880,1
25273,33248,4909,117961,118300,118458,120497,223125,118424,120499,1
25274,74909,83351,117961,118386,119954,118368,118368,117887,118486,1
25275,5676,1475,119062,119091,118450,121372,148801,119184,121374,1
25276,39264,15459,118169,118170,118179,117946,194400,292795,117948,1
25277,36429,46645,119280,119281,118623,118995,286106,292795,118997,1
25278,21915,30799,118219,118220,118221,117885,117886,117887,117888,1
25279,74071,1475,117902,117903,118450,119192,150602,119184,119194,1
25280,34950,5423,117961,118327,118391,123045,123107,120518,123047,1
25281,41433,15436,118216,118217,117878,118568,281735,19721,118570,1
25282,7543,7530,117961,118343,118514,132671,132672,290919,132673,1
25283,18235,14829,117961,118052,119986,118321,117906,290919,118322,1
25284,33230,33266,117961,118300,123719,118784,118785,290919,118786,1
25285,39327,18211,117961,118386,119214,118321,117906,290919,118322,0
25286,23728,49961,117961,118225,118403,118321,117906,290919,118322,1
25287,31232,20648,118219,118220,117941,117879,117897,19721,117880,1
25288,33054,52902,118595,118596,81476,118834,216197,118424,118836,1
25289,79092,6454,117961,118343,118856,117905,240983,290919,117908,1
25290,278393,21033,117961,118300,123749,118777,279443,308574,118779,1
25291,25740,6273,117961,118343,118437,118777,279443,308574,118779,0
25292,75834,26054,120864,121013,121014,121015,135647,119006,121017,1
25293,14354,5101,117961,118300,127849,118826,236735,118424,118828,1
25294,81472,21837,117961,118327,118507,118890,311441,118398,118892,1
25295,18373,18027,117961,117969,131303,146249,146250,19793,146251,1
25296,278393,132399,120342,120343,119076,118834,124426,118424,118836,1
25297,38468,80284,118602,118603,117878,179731,155161,117887,117973,1
25298,85565,17759,117961,118413,122007,118777,279443,308574,118779,1
25299,116988,79835,118090,118091,117941,117879,117886,19721,117880,1
25300,78398,56201,91261,118026,118746,119962,168365,118205,119964,1
25301,38751,7807,117961,118327,118518,118207,190710,270488,118209,1
25302,79141,7782,118573,118574,117945,117946,144259,292795,117948,1
25303,972,139593,117902,118041,119781,130479,179826,119784,130481,1
25304,79121,4228,117961,118343,118660,119433,133686,118424,119435,1
25305,32064,1938,117961,118300,118066,120988,134839,118643,120989,1
25306,14570,6861,117978,117979,117912,118568,146968,19721,118570,1
25307,31010,31851,118185,31010,117941,118568,140394,19721,118570,1
25308,1020,2017,117961,118052,121645,118054,118054,117887,118055,0
25309,3130,82362,117961,118052,120417,132103,132104,118347,132105,1
25310,42347,23804,117961,118413,120526,118321,118448,290919,118322,1
25311,14354,6444,118216,118587,117884,118568,128706,19721,118570,1
25312,73756,53010,118752,119070,118042,118043,118043,270488,118046,1
25313,13878,61960,117910,117911,117941,118568,117886,19721,118570,0
25314,78320,15399,117983,117984,117878,118396,139898,118398,118399,1
25315,20293,58457,117926,118266,117884,117885,117913,117887,117888,1
25316,75834,16757,117961,118225,122273,118321,117906,290919,118322,1
25317,18072,3936,117943,117944,117945,118274,299258,292795,118276,1
25318,45904,2924,118887,118888,119031,118912,236285,118424,118914,1
25319,80951,86049,117961,118343,120347,307024,294485,118331,118332,1
25320,5173,5228,119596,119597,168533,120789,301124,118424,120791,1
25321,73451,3332,117961,118343,121747,118321,117906,290919,118322,1
25322,80505,3736,117961,118300,120059,118054,118054,117887,118055,1
25323,79121,4914,117961,118300,120026,119433,133686,118424,119435,1
25324,79226,60793,117961,118225,121678,118530,278014,118131,118532,1
25325,31492,2612,117961,118327,123901,118784,121873,290919,118786,1
25326,75078,10987,119170,119171,140453,143183,218938,119788,143185,1
25327,25993,2837,118887,118888,118631,120344,310610,118424,120346,1
25328,79092,1652,117961,118327,118507,179731,179731,117887,117973,1
25329,18418,2569,117961,117969,6725,120527,275449,6725,120529,1
25330,37651,24167,118090,118091,117912,117885,117913,117887,117888,1
25331,3853,15746,117961,118052,119742,118321,118448,290919,118322,1
25332,41758,126057,118315,118463,122636,118465,126058,118467,118468,1
25333,38809,15746,117961,118052,119742,118321,117906,290919,118322,1
25334,39937,19986,117961,118225,118403,118958,136187,118960,118961,1
25335,16175,4663,117961,118225,120323,132096,132097,119095,132098,1
25336,16116,17460,117961,118052,118867,307024,311622,118331,118332,1
25337,972,5225,117961,118343,118458,120006,311622,118424,120008,1
25338,30911,70066,91261,118026,118202,119962,168365,118205,119964,1
25339,23131,19760,117961,117962,118352,118321,117906,290919,118322,1
25340,80175,23136,117961,118052,119742,117905,117906,290919,117908,1
25341,17308,74884,126918,126919,118042,118563,159415,270488,118565,1
25342,45444,27104,117961,118327,118507,118890,311441,118398,118892,1
25343,917,15646,117961,118343,119796,307024,310608,118331,118332,1
25344,45893,27644,117993,117994,117895,117896,117913,117887,117898,1
25345,28149,210,117961,118386,118746,117905,117906,290919,117908,1
25346,48436,771,117961,118300,118437,117905,117906,290919,117908,1
25347,35540,19894,117929,117940,117941,118568,140630,19721,118570,1
25348,80407,16735,117961,118300,118783,118321,117906,290919,118322,1
25349,75813,92371,118315,118463,119214,118321,117906,290919,118322,1
25350,4675,51172,117961,118225,120551,120690,120691,290919,120692,1
25351,27124,49577,117961,118327,118933,118784,117906,290919,118786,1
25352,19964,16928,117961,118446,120317,118321,117906,290919,118322,1
25353,37807,51095,117926,118124,118344,118054,118054,117887,118055,1
25354,43650,23338,117961,118052,118867,122129,270992,121916,122131,1
25355,70088,80114,247952,118164,184402,118811,310825,19793,118813,1
25356,78674,110921,117932,117933,117878,216825,121386,19721,216827,1
25357,75951,8785,117961,117962,118910,118368,118368,117887,118486,1
25358,80214,1903,117961,118343,118514,118685,120316,308574,118687,1
25359,32141,2803,117961,117962,118791,118054,120238,117887,118055,1
25360,40202,25276,117961,118343,121747,118321,117906,290919,118322,0
25361,74466,79366,117961,118413,120526,117905,240983,290919,117908,1
25362,25277,5320,118290,118291,119598,120344,260942,118424,120346,1
25363,39939,2270,117961,118413,120584,120773,118959,118960,120774,1
25364,78372,6454,117961,118343,118856,118321,117906,290919,118322,1
25365,40110,8008,118555,118178,118320,118321,117906,290919,118322,1
25366,76551,52458,117876,117877,117878,117879,117879,19721,117880,1
25367,28327,21824,117961,118446,118684,117905,117906,290919,117908,1
25368,28294,16527,91261,118026,118202,117905,117906,290919,117908,1
